income,credit_limit,txn_frequency,spend
74879.70236091546,20462.793665450714,22,56586.79502460933
59845.84027367615,18967.64024254184,23,48169.148389261776
63957.42557860703,21506.178608511313,20,51622.2030827618
65709.60156045707,21214.708291787185,19,43444.78609132772
60243.03954548794,16732.73989497885,18,41393.553460036164
62082.889284964025,29133.510991928353,18,66631.27375704414
25692.52598992417,28072.405037354976,21,52280.651907318774
87394.75088980034,19769.246928507742,23,47576.71645846161
64536.13867117606,19047.059800913146,19,58749.038886767215
63781.746118428,13514.14066747409,18,36632.15533237436
55442.43085465133,23119.304882898417,18,56574.078942905115
20907.621281195854,13542.738494943242,18,39549.1657735513
15277.091986873005,18918.090947904348,20,35870.65411525426
57546.802518863195,23364.93576904034,30,61327.01871903967
49378.47159961645,33995.288836818465,21,74074.22230247756
61364.05269062019,20069.03606181177,22,46643.09694176172
45468.271036905695,24923.66865231219,18,55979.05341244662
44662.23193102877,14411.014005502244,21,33303.83813610131
46107.858394794304,17006.769066750367,22,39578.388631237736
43190.38190427781,17229.146775188885,20,40771.907009518574
34119.999823216254,19489.57176890387,11,36578.08789416239
31301.217174909445,12752.101295594255,20,29376.50369604934
57311.56992128075,17901.68115976608,16,44720.45315500849
59258.593114478834,12155.191835557955,22,41139.89762802266
5681.175733249482,25526.73869811987,13,44247.78209659217
46902.59068211567,17944.264764093336,27,52634.74748259224
46604.459552395696,16490.701159426677,21,42090.93555780362
56835.30717751529,14915.494504774751,16,43492.48085967295
57301.941974895635,17938.31695172671,21,58539.23898641398
60366.10285773194,21707.76764501867,25,53977.882351175205
44860.33336658823,15836.10417670059,14,49314.92628131906
39389.006834931504,20885.012471790313,19,52078.06837425575
24230.34337616718,22664.778664687437,22,44924.95527057497
48337.256793888046,19473.59317978042,13,39027.51232331111
26466.773411056805,14107.160756196738,22,32133.767045077355
39411.81946533905,22875.11245998618,24,42674.91846463451
29118.63720585158,22721.586809479762,16,46372.64700194741
70338.86849782265,25440.875548595945,15,73593.610071244
30774.13509559643,21566.967070626284,17,43431.157154286826
37063.416668845566,15601.136454574866,20,42055.10082245084
58271.20191681692,20334.27783226462,16,50106.26255767681
67089.72202493112,20497.742578322282,26,61881.69774588283
39033.655219602515,12549.220577395114,26,30008.054601989432
72831.29700460148,10303.617589545122,24,41934.74298419007
45708.034267834744,23023.578726241012,22,46037.629026827766
67422.98869890143,18787.14056233396,14,58173.84220145359
50651.70555427017,17001.34870317375,28,46508.745589408274
30227.624856853163,24017.692424800756,24,52457.92472986458
36915.83661938106,25734.8714487845,22,56668.11159719662
48234.42473936517,15711.536063375777,24,35418.57157111087
65768.54928714389,29455.85950875914,20,61403.30711335928
58221.6546275046,13463.493524330188,17,44163.44284507546
68965.69403763981,21566.673615731404,24,59662.034925829765
39475.63368725388,18347.276750048226,15,44278.45788422829
26143.73803504783,26338.302682360732,12,53506.61668921447
59022.496455745175,21096.75108122848,13,50963.65952044544
56720.0079848477,17206.230373976916,21,44392.67473238275
47649.815674872036,28454.454061739834,15,52640.48204753264
42407.41814301144,17936.947945739048,17,50082.57121278903
43800.61277378513,20846.33606822369,19,48567.01042381092
38588.30429736995,10732.329793757748,24,24483.813902738973
55123.950263838466,10779.34265398416,23,31722.076863895665
59528.06446847525,15133.654586504492,23,44510.96735353513
69559.03834675867,18990.183807239497,22,54757.298530898435
50117.17385628638,28028.428136655268,20,67017.38913697141
54990.071236853604,19600.34186822068,13,51356.536547316035
25167.975623512124,24916.17758453198,16,41549.053091288435
51626.15061603284,17269.243094971687,21,46074.82897127222
59136.159367116976,28007.852080024593,28,63843.05792365133
37908.487159109354,23053.776743488244,19,49032.84816071262
71223.43837954813,19786.97548750783,20,59907.48827789947
37955.264458095524,24769.285567210267,17,58649.51593813711
53896.05255880991,19578.619112983815,22,56657.66322441804
52651.28426048434,20404.155699467057,17,50719.7465204702
36896.217255429074,22875.3191290068,21,52858.69766685351
47647.37722296353,22398.991791797802,21,52921.68278691118
50834.11920726575,13021.738624936861,22,36498.595094697084
51455.76242972427,20131.73078703539,19,43587.15707312125
26829.73549955361,24704.37747025678,24,43687.58437894933
55263.365480842804,20812.761474106243,15,53124.37062976107
64943.58877770002,21341.672070651803,13,56308.195556749844
63205.46571792667,24291.58116359766,23,62480.63966284719
61361.9206769147,23168.673321645358,22,61568.94847817316
35284.576097891,15082.953664985249,19,44315.012865598765
60270.25486689532,13207.783296769092,19,43854.94486231817
27385.599645481314,27525.53135782183,19,51663.05531028982
47252.95817020277,18216.318239133056,17,37961.91931811857
33037.23110098022,17356.05686170981,22,42213.42843096481
64682.19355499848,19449.941838159524,14,47957.78788384496
51494.44082843583,26794.666698456676,14,54908.13322539487
20654.177909988877,19756.742188214444,29,39591.149008656575
44852.68090432143,19544.48876816729,28,50473.16026812968
28348.803686332285,17135.98256023082,20,39063.692465000415
41615.28939306096,14791.864959676153,21,46288.77098111164
44816.71591508431,10790.798169654714,21,31584.49226903146
59778.08255484041,20172.614250005994,24,46175.95865524131
63520.77927430175,14705.310780441592,22,39627.806878212716
28654.106971670568,17763.247274363915,28,31907.254168095045
45568.202678879614,17578.8304451918,21,47860.3399380865
44046.05689425176,22272.396392952905,14,53322.62268318221
30775.827281479378,5814.783678914291,17,17897.576876031853
45754.18445552811,28014.581439261263,24,57705.79253557716
62991.98463932332,21279.537380059643,21,56631.11042577102
34230.16105202091,22223.20723591069,19,41502.34698445974
62852.825129020915,14750.151136717073,25,41435.729771672355
29375.042642745626,19015.203219913597,17,41661.873179144495
73708.20620706282,21983.126811571587,20,63260.696398213026
49504.543301308346,23392.11670903051,22,52560.37983897121
38658.0720220239,23233.695923986605,13,40909.12371686431
59402.059777777846,21388.518055683253,19,53233.533893684515
87184.1150539692,17894.696878678562,23,55902.13664780131
70294.88613531028,13154.77615790458,17,41151.405890935945
49066.46638767656,18762.048864828157,24,49487.8687240913
69370.77605591576,29481.82261960116,18,69474.26807409352
84162.77876107523,13192.738807527934,12,39486.77593163378
44354.640440974224,12058.13133869095,19,29578.77592208358
52454.23970289342,29893.590701721543,15,64828.310641548
37699.18397331478,20257.29958285728,20,46584.30532887393
44197.22812104374,12168.395032163051,20,36578.264803947255
45820.2013326255,20315.79535393413,12,46640.77654802324
43384.15245120235,18509.566220069883,26,46864.272816918216
67656.76289179471,28009.86769004711,23,65633.86409066837
21796.131569770554,27234.71547585689,13,51750.61746651864
50384.30268643343,21916.23641476012,19,46222.883620748704
49132.18302805459,23288.914341941178,16,50049.66775226719
42933.5082775599,19112.533663860464,9,44684.52734172974
62366.793801781765,29456.868348698183,18,74647.02382826834
61980.46333337747,20468.046110406434,27,50894.239931249904
50697.690793617294,16521.97815586461,24,37503.0335417243
54698.12240247611,26536.134706068908,25,59196.790841143236
49259.05230520251,21376.755382716172,14,49388.68854766556
59348.64812177364,19213.38932768409,20,47950.43260628184
73620.08916075165,16569.92974609181,27,58561.66125307616
65994.88064224363,18361.614333245525,17,49187.96043426097
83547.84522572964,26569.675278844417,23,68022.52289693328
62620.56209703702,19914.126876052498,15,55642.830232637134
22450.56501146279,19739.29061159483,17,42897.33228045641
59654.0511942338,10894.268163336483,23,47268.49669715106
38919.89183545399,19046.703569714562,14,40332.603550770196
69680.59845873807,19722.32454290836,20,56559.48617676985
45899.06225061289,21614.705240982075,25,53206.040587250536
30117.432824375494,18029.692067007632,20,46217.54649130334
55073.62537595351,22124.684130195194,15,50521.416925750105
45846.17673544969,23427.915187793886,26,61409.5952254019
56362.022326830374,16590.074878995947,23,51009.689024175415
55267.98039957164,29009.706540684107,21,69823.63687633911
55428.98337441342,15397.92482218451,16,39929.1705562266
55613.79466105787,11326.450622166185,19,37298.24209606843
63087.83908926701,22884.127331087835,20,56323.91215885635
52651.11563412495,20655.044439311307,24,46103.89261834158
48146.513648960805,22905.623025825826,26,55254.697221009854
46183.96246703193,17755.218174799113,17,44830.53140260361
44654.310852678536,26127.34426970458,26,58588.65670304354
45944.93900694224,24001.589357696896,23,54317.57006896168
62913.84402654443,35592.42447548964,19,75928.24354029071
69965.4185032548,17992.803726602033,24,53252.33728597006
61952.49020338021,18489.200839245288,25,51258.6676303681
54651.58919607192,16261.574355495603,22,41463.961837369905
51424.099694261655,15377.982879313031,22,42719.47839035067
53606.572921041756,21368.345110567614,17,52158.91234930593
53768.859832527065,13986.34041934714,27,35797.07029079831
41146.94670216332,13411.12841350551,19,31172.576886683153
39266.25324496434,20811.705557357604,17,39473.54575891036
51349.725452334365,26745.33813300091,17,57406.81042317486
37249.54889579439,11316.986211366107,16,30559.972900301458
38193.386406507576,22171.596935850925,19,43683.44847163481
39890.27861288438,17530.16181720188,21,49287.526875973716
67817.29144317053,10557.025543684662,19,22744.626383268194
72441.34246479388,17205.789739910888,24,53048.41705984642
50052.18441777201,24837.100139293267,19,48296.4093874355
50950.44257136594,23535.19696349068,25,52135.389014792956
60856.77874131432,10860.498526633437,25,38756.62299469126
36588.74880577116,20071.077379526087,19,38938.69069757599
51835.03634944673,26214.45554118821,27,59910.69672640147
79773.7983718403,27681.642094348914,23,62499.68720209735
49092.72469744537,19188.824861972316,21,46734.967619482246
48444.79765504472,18422.075973245708,12,40750.20093754434
48756.008781620316,22639.453596619423,17,60206.412933382395
46477.657889679336,23458.55791358893,21,57863.04829732741
56428.258054693826,16625.61678547894,19,49568.35165460931
54610.82749492905,20390.627705858813,14,57226.67091887618
19350.26576866881,18793.995891450966,21,32448.466651046965
58727.26683847216,23460.936141842405,27,54779.162057162124
35563.76368746648,17576.034885755966,16,45503.000188022124
60052.544882047645,14584.212209382318,15,41669.63521567485
50538.3803382161,10108.0184866456,23,35985.52061119919
52118.75616899611,21789.17986770554,16,51136.9149452532
53230.352997574984,14976.948789084498,24,48515.05496589231
41913.579750569326,18746.972486311763,24,46024.33205458044
41094.81878095014,19925.167916109138,24,45026.40664842255
61218.627486092955,16901.92268109311,21,52704.75372704394
42226.691336572476,21922.96770819671,21,44433.143248214525
34128.51003142157,32780.40146073217,26,61607.293839649465
57237.89468424983,28548.314584910215,16,56143.58056988207
56523.86642553968,14958.13869101127,21,43089.678249107565
49426.57636150157,16272.644784138653,21,45894.28363132573
53254.86009536541,15624.363896505027,21,41903.82596050227
51740.65994558897,11906.514832215335,17,33515.626821301805
59160.54198064163,20962.331922310164,20,47497.88579030021
62570.54810402575,22469.970035450813,17,57762.22723133795
57845.97988146912,20933.018478806902,22,54314.05411016617
63442.10095186242,21002.5051536407,18,56406.60850840956
74341.79759807375,10539.790107184908,28,41096.02280727556
56951.77452641804,10912.421864167894,16,45985.277912995436
49162.23741471711,23191.1624310838,20,50423.92081672415
26515.736323969973,19479.077898949836,10,41964.101268882805
30471.545404310258,24465.91229851684,25,51604.03721381193
55602.6049521243,15129.787040647127,10,41287.93807922639
46169.64011513526,18439.812874717452,22,42362.85657728636
42642.159629949005,17447.885530616422,17,34389.39037091837
58575.89295899905,27980.33315393296,22,58592.049030929265
60698.698716065635,28038.618899175457,25,63811.89934307599
55036.63908844701,14821.093440033594,16,50188.37362705024
44107.96198486595,20737.43900435575,16,47918.38808255278
79623.92777105453,24101.4197958657,24,63482.80692626583
48801.19341134107,24947.906859253042,21,57684.716700981524
63758.24141557331,16058.100728064654,26,47088.19947383741
46701.878071561296,21924.16658927856,25,55688.01152348732
34255.63712903026,20680.327545770953,18,55703.91051266069
51214.18209344313,19537.67075073341,17,41242.649673375236
87390.32693179342,6928.022326610942,22,42011.05449878095
64694.64424527895,17232.462898470694,18,47827.75518696497
48537.33796512296,18059.463597870694,26,46163.87173107571
58505.225637469004,23524.158170354844,20,64172.4561231364
45234.77235761067,18867.071554819704,16,44903.32761190778
60403.22277640065,26314.637331371858,22,51953.349717134006
79128.47181790955,12518.686518618704,23,53656.92197562743
42073.2869897528,26725.015214793184,21,61948.23434901529
54093.95323626111,16780.2426549666,25,44272.597628868294
55757.54591084021,16937.732965660565,16,45054.0830544297
44320.3472573089,18417.631564123418,17,39390.02269189239
43611.33895961078,11679.813426561812,28,42034.49437603911
52677.45546655158,20456.555768726495,21,49662.27447382031
40483.28620776688,34224.090243201,21,72641.50283603351
65481.173137532445,14968.319092882848,25,44400.316609660455
47542.20691209652,17565.267019095347,19,50415.59706996176
48137.211800104735,22960.50787972062,28,61049.86293924851
35992.09854722836,19571.401320376586,26,42123.87385398404
37717.70373330934,25077.110943487143,26,45837.77972384091
